text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_7_1,189,Adv,0.2075134168157424,0.17641325536062377,54,1026
1_7_1,189,Ele,0.17725258493353027,0.1590909090909091,54,1188
1_7_1,190,Adv,0.2589073634204275,0.22098765432098766,54,810
1_7_1,190,Ele,0.2725409836065574,0.23726851851851852,54,864
1_7_1,191,Adv,0.21081081081081082,0.16137566137566137,54,378
1_7_1,191,Ele,0.25280898876404495,0.17989417989417988,54,378
1_7_1,192,Adv,0.21774193548387097,0.16111111111111112,54,540
1_7_1,192,Ele,0.17557251908396945,0.1537037037037037,54,540
1_7_1,193,Adv,0.5223880597014925,0.4351851851851852,54,216
1_7_1,193,Ele,0.45454545454545453,0.3950617283950617,54,162
1_7_2,194,Adv,0.24077490774907748,0.2582010582010582,54,1890
1_7_2,194,Ele,0.20602526724975703,0.2214498510427011,53,2014
1_7_2,195,Adv,0.22755417956656346,0.21175523349436393,54,1242
1_7_2,195,Ele,0.24061433447098976,0.24622641509433962,53,1060
1_7_2,196,Adv,0.23182957393483708,0.28052126200274347,54,1458
1_7_2,196,Ele,0.2440828402366864,0.26037735849056604,53,1325
1_7_2,197,Adv,0.28969359331476324,0.26282051282051283,54,1404
1_7_2,197,Ele,0.3117283950617284,0.32528301886792454,53,1325
1_7_2,198,Adv,0.304552590266876,0.25925925925925924,54,1242
1_7_2,198,Ele,0.31683168316831684,0.2641509433962264,53,1166
1_7_3,199,Adv,0.2679738562091503,0.32510288065843623,54,972
1_7_3,199,Ele,0.18166089965397925,0.16339869281045752,54,918
1_7_3,200,Adv,0.16932907348242812,0.18013468013468015,54,594
1_7_3,200,Ele,0.26406926406926406,0.22916666666666666,54,432
1_7_3,201,Adv,0.31715210355987056,0.3,54,540
