pred_col,text_col,level_type
reading_speed,gpt-5_clear_specific_prompt,diff
reading_speed,gemini-2.0-flash_clear_specific_prompt,Adv
reading_speed,gemini-2.0-flash_clear_specific_prompt,Ele
reading_speed,gemini-2.0-flash_clear_specific_prompt,diff
reading_speed,gemini-2.5-pro_clear_specific_prompt,Adv
reading_speed,gemini-2.5-pro_clear_specific_prompt,Ele
reading_speed,gemini-2.5-pro_clear_specific_prompt,diff
reading_speed,claude-sonnet-4-0_clear_specific_prompt,Adv
reading_speed,claude-sonnet-4-0_clear_specific_prompt,Ele
reading_speed,claude-sonnet-4-0_clear_specific_prompt,diff
reading_speed,Pythia 70M Mean,Adv
reading_speed,Pythia 70M Mean,Ele
reading_speed,Pythia 70M Mean,diff
reading_speed,Pythia 160M Mean,Adv
reading_speed,Pythia 160M Mean,Ele
reading_speed,Pythia 160M Mean,diff
reading_speed,Pythia 410M Mean,Adv
reading_speed,Pythia 410M Mean,Ele
reading_speed,Pythia 410M Mean,diff
reading_speed,Pythia 1B Mean,Adv
reading_speed,Pythia 1B Mean,Ele
reading_speed,Pythia 1B Mean,diff
reading_speed,Pythia 1.4B Mean,Adv
reading_speed,Pythia 1.4B Mean,Ele
reading_speed,Pythia 1.4B Mean,diff
reading_speed,Pythia 2.8B Mean,Adv
reading_speed,Pythia 2.8B Mean,Ele
reading_speed,Pythia 2.8B Mean,diff
reading_speed,Pythia 6.9B Mean,Adv
reading_speed,Pythia 6.9B Mean,Ele
reading_speed,Pythia 6.9B Mean,diff
reading_speed,GPT-2 117M Mean,Adv
reading_speed,GPT-2 117M Mean,Ele
reading_speed,GPT-2 117M Mean,diff
reading_speed,GPT-2 345M Mean,Adv
reading_speed,GPT-2 345M Mean,Ele
reading_speed,GPT-2 345M Mean,diff
reading_speed,GPT-2 774M Mean,Adv
reading_speed,GPT-2 774M Mean,Ele
reading_speed,GPT-2 774M Mean,diff
reading_speed,GPT-2 1558M Mean,Adv
reading_speed,GPT-2 1558M Mean,Ele
reading_speed,GPT-2 1558M Mean,diff
reading_speed,GPT-J 6B Mean,Adv
reading_speed,GPT-J 6B Mean,Ele
reading_speed,GPT-J 6B Mean,diff
reading_speed,GPT-Neo 125M Mean,Adv
reading_speed,GPT-Neo 125M Mean,Ele
reading_speed,GPT-Neo 125M Mean,diff
reading_speed,GPT-Neo 1.3B Mean,Adv
reading_speed,GPT-Neo 1.3B Mean,Ele
reading_speed,GPT-Neo 1.3B Mean,diff
reading_speed,GPT-Neo 2.7B Mean,Adv
reading_speed,GPT-Neo 2.7B Mean,Ele
reading_speed,GPT-Neo 2.7B Mean,diff
reading_speed,Llama-2 7B Mean,Adv
reading_speed,Llama-2 7B Mean,Ele
reading_speed,Llama-2 7B Mean,diff
reading_speed,Llama-2 13B Mean,Adv
reading_speed,Llama-2 13B Mean,Ele
reading_speed,Llama-2 13B Mean,diff
reading_speed,OPT 350M Mean,Adv
reading_speed,OPT 350M Mean,Ele
reading_speed,OPT 350M Mean,diff
reading_speed,OPT 1.3B Mean,Adv
reading_speed,OPT 1.3B Mean,Ele
reading_speed,OPT 1.3B Mean,diff
reading_speed,OPT 2.7B Mean,Adv
reading_speed,OPT 2.7B Mean,Ele
reading_speed,OPT 2.7B Mean,diff
reading_speed,OPT 6.7B Mean,Adv
reading_speed,OPT 6.7B Mean,Ele
reading_speed,OPT 6.7B Mean,diff
reading_speed,Mistral-v0.1 7B Mean,Adv
reading_speed,Mistral-v0.1 7B Mean,Ele
reading_speed,Mistral-v0.1 7B Mean,diff
reading_speed,Mistral-v0.3 7B Mean,Adv
reading_speed,Mistral-v0.3 7B Mean,Ele
reading_speed,Mistral-v0.3 7B Mean,diff
reading_speed,Gemma 7B Mean,Adv
reading_speed,Gemma 7B Mean,Ele
reading_speed,Gemma 7B Mean,diff
reading_speed,Gemma-2 9B Mean,Adv
reading_speed,Gemma-2 9B Mean,Ele
reading_speed,Gemma-2 9B Mean,diff
reading_speed,Recurrent-Gemma 9B Mean,Adv
reading_speed,Recurrent-Gemma 9B Mean,Ele
reading_speed,Recurrent-Gemma 9B Mean,diff
reading_speed,RWKV-4 169M Mean,Adv
reading_speed,RWKV-4 169M Mean,Ele
reading_speed,RWKV-4 169M Mean,diff
reading_speed,RWKV-4 430M Mean,Adv
reading_speed,RWKV-4 430M Mean,Ele
reading_speed,RWKV-4 430M Mean,diff
reading_speed,Mamba 370M Mean,Adv
reading_speed,Mamba 370M Mean,Ele
reading_speed,Mamba 370M Mean,diff
reading_speed,Mamba 790M Mean,Adv
reading_speed,Mamba 790M Mean,Ele
reading_speed,Mamba 790M Mean,diff
reading_speed,Mamba 1.4B Mean,Adv
reading_speed,Mamba 1.4B Mean,Ele
reading_speed,Mamba 1.4B Mean,diff
reading_speed,Mamba 2.8B Mean,Adv
reading_speed,Mamba 2.8B Mean,Ele
reading_speed,Mamba 2.8B Mean,diff
SkipRateFirstPass,flesch_reading_ease,Adv
SkipRateFirstPass,flesch_reading_ease,Ele
SkipRateFirstPass,flesch_reading_ease,diff
SkipRateFirstPass,dale_chall_score,Adv
SkipRateFirstPass,dale_chall_score,Ele
SkipRateFirstPass,dale_chall_score,diff
SkipRateFirstPass,gunning_fog_index,Adv
SkipRateFirstPass,gunning_fog_index,Ele
SkipRateFirstPass,gunning_fog_index,diff
SkipRateFirstPass,ARI,Adv
SkipRateFirstPass,ARI,Ele
SkipRateFirstPass,ARI,diff
SkipRateFirstPass,smog_index,Adv
SkipRateFirstPass,smog_index,Ele
SkipRateFirstPass,smog_index,diff
SkipRateFirstPass,coleman_liau_index,Adv
SkipRateFirstPass,coleman_liau_index,Ele
SkipRateFirstPass,coleman_liau_index,diff
SkipRateFirstPass,flesch_kincaid_grade_score,Adv
SkipRateFirstPass,flesch_kincaid_grade_score,Ele
SkipRateFirstPass,flesch_kincaid_grade_score,diff
SkipRateFirstPass,CML2RI,Adv
SkipRateFirstPass,CML2RI,Ele
SkipRateFirstPass,CML2RI,diff
SkipRateFirstPass,CAREC,Adv
SkipRateFirstPass,CAREC,Ele
SkipRateFirstPass,CAREC,diff
SkipRateFirstPass,CARES,Adv
SkipRateFirstPass,CARES,Ele
SkipRateFirstPass,CARES,diff
SkipRateFirstPass,SBERT,Adv
SkipRateFirstPass,SBERT,Ele
SkipRateFirstPass,SBERT,diff
SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv
SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Ele
SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,diff
SkipRateFirstPass,gpt-4o_clear_prompt,Adv
SkipRateFirstPass,gpt-4o_clear_prompt,Ele
SkipRateFirstPass,gpt-4o_clear_prompt,diff
SkipRateFirstPass,gpt-5_clear_prompt,Adv
SkipRateFirstPass,gpt-5_clear_prompt,Ele
SkipRateFirstPass,gpt-5_clear_prompt,diff
SkipRateFirstPass,gemini-2.0-flash_clear_prompt,Adv
SkipRateFirstPass,gemini-2.0-flash_clear_prompt,Ele
SkipRateFirstPass,gemini-2.0-flash_clear_prompt,diff
SkipRateFirstPass,gemini-2.5-pro_clear_prompt,Adv
SkipRateFirstPass,gemini-2.5-pro_clear_prompt,Ele
SkipRateFirstPass,gemini-2.5-pro_clear_prompt,diff
SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,Adv
SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,Ele
SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,diff
SkipRateFirstPass,text_evaluator,Adv
SkipRateFirstPass,text_evaluator,Ele
SkipRateFirstPass,text_evaluator,diff
SkipRateFirstPass,lexile,Adv
SkipRateFirstPass,lexile,Ele
SkipRateFirstPass,lexile,diff
SkipRateFirstPass,PLL_bert-base-uncased,Adv
SkipRateFirstPass,PLL_bert-base-uncased,Ele
SkipRateFirstPass,PLL_bert-base-uncased,diff
SkipRateFirstPass,cpidr_density,Adv
SkipRateFirstPass,cpidr_density,Ele
SkipRateFirstPass,cpidr_density,diff
SkipRateFirstPass,avg_integration_cost,Adv
SkipRateFirstPass,avg_integration_cost,Ele
SkipRateFirstPass,avg_integration_cost,diff
SkipRateFirstPass,avg_embedding_depth,Adv
SkipRateFirstPass,avg_embedding_depth,Ele
SkipRateFirstPass,avg_embedding_depth,diff
SkipRateFirstPass,mean_entropy_pythia,Adv
SkipRateFirstPass,mean_entropy_pythia,Ele
SkipRateFirstPass,mean_entropy_pythia,diff
SkipRateFirstPass,word_length,Adv
SkipRateFirstPass,word_length,Ele
SkipRateFirstPass,word_length,diff
SkipRateFirstPass,wordFreq_frequency,Adv
SkipRateFirstPass,wordFreq_frequency,Ele
SkipRateFirstPass,wordFreq_frequency,diff
SkipRateFirstPass,depid_density,Adv
SkipRateFirstPass,depid_density,Ele
SkipRateFirstPass,depid_density,diff
SkipRateFirstPass,max_embedding_depth,Adv
SkipRateFirstPass,max_embedding_depth,Ele
SkipRateFirstPass,max_embedding_depth,diff
SkipRateFirstPass,max_integration_cost,Adv
SkipRateFirstPass,max_integration_cost,Ele
SkipRateFirstPass,max_integration_cost,diff
SkipRateFirstPass,total_integration_cost,Adv
SkipRateFirstPass,total_integration_cost,Ele
SkipRateFirstPass,total_integration_cost,diff
SkipRateFirstPass,CAREC_M,Adv
SkipRateFirstPass,CAREC_M,Ele
SkipRateFirstPass,CAREC_M,diff
SkipRateFirstPass,mean_entropy_gpt2,Adv
SkipRateFirstPass,mean_entropy_gpt2,Ele
SkipRateFirstPass,mean_entropy_gpt2,diff
SkipRateFirstPass,PLL_bert-large-uncased,Adv
SkipRateFirstPass,PLL_bert-large-uncased,Ele
SkipRateFirstPass,PLL_bert-large-uncased,diff
SkipRateFirstPass,PLL_roberta-base,Adv
SkipRateFirstPass,PLL_roberta-base,Ele
SkipRateFirstPass,PLL_roberta-base,diff
SkipRateFirstPass,PLL_roberta-large,Adv
SkipRateFirstPass,PLL_roberta-large,Ele
SkipRateFirstPass,PLL_roberta-large,diff
SkipRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Adv
SkipRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Ele
SkipRateFirstPass,llama-3.3-70b-versatile_simple_prompt,diff
SkipRateFirstPass,gpt-4o_simple_prompt,Adv
SkipRateFirstPass,gpt-4o_simple_prompt,Ele
SkipRateFirstPass,gpt-4o_simple_prompt,diff
SkipRateFirstPass,gpt-5_simple_prompt,Adv
SkipRateFirstPass,gpt-5_simple_prompt,Ele
SkipRateFirstPass,gpt-5_simple_prompt,diff
SkipRateFirstPass,gemini-2.0-flash_simple_prompt,Adv
SkipRateFirstPass,gemini-2.0-flash_simple_prompt,Ele
SkipRateFirstPass,gemini-2.0-flash_simple_prompt,diff
SkipRateFirstPass,gemini-2.5-pro_simple_prompt,Adv
SkipRateFirstPass,gemini-2.5-pro_simple_prompt,Ele
SkipRateFirstPass,gemini-2.5-pro_simple_prompt,diff
SkipRateFirstPass,claude-sonnet-4-0_simple_prompt,Adv
SkipRateFirstPass,claude-sonnet-4-0_simple_prompt,Ele
SkipRateFirstPass,claude-sonnet-4-0_simple_prompt,diff
SkipRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Adv
SkipRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Ele
SkipRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,diff
SkipRateFirstPass,gpt-4o_clear_specific_prompt,Adv
SkipRateFirstPass,gpt-4o_clear_specific_prompt,Ele
SkipRateFirstPass,gpt-4o_clear_specific_prompt,diff
SkipRateFirstPass,gpt-5_clear_specific_prompt,Adv
SkipRateFirstPass,gpt-5_clear_specific_prompt,Ele
SkipRateFirstPass,gpt-5_clear_specific_prompt,diff
SkipRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv
SkipRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Ele
SkipRateFirstPass,gemini-2.0-flash_clear_specific_prompt,diff
SkipRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv
SkipRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Ele
SkipRateFirstPass,gemini-2.5-pro_clear_specific_prompt,diff
SkipRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Adv
SkipRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Ele
SkipRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,diff
SkipRateFirstPass,Pythia 70M Mean,Adv
SkipRateFirstPass,Pythia 70M Mean,Ele
SkipRateFirstPass,Pythia 70M Mean,diff
SkipRateFirstPass,Pythia 160M Mean,Adv
SkipRateFirstPass,Pythia 160M Mean,Ele
SkipRateFirstPass,Pythia 160M Mean,diff
SkipRateFirstPass,Pythia 410M Mean,Adv
SkipRateFirstPass,Pythia 410M Mean,Ele
SkipRateFirstPass,Pythia 410M Mean,diff
SkipRateFirstPass,Pythia 1B Mean,Adv
SkipRateFirstPass,Pythia 1B Mean,Ele
SkipRateFirstPass,Pythia 1B Mean,diff
SkipRateFirstPass,Pythia 1.4B Mean,Adv
SkipRateFirstPass,Pythia 1.4B Mean,Ele
SkipRateFirstPass,Pythia 1.4B Mean,diff
SkipRateFirstPass,Pythia 2.8B Mean,Adv
SkipRateFirstPass,Pythia 2.8B Mean,Ele
SkipRateFirstPass,Pythia 2.8B Mean,diff
SkipRateFirstPass,Pythia 6.9B Mean,Adv
SkipRateFirstPass,Pythia 6.9B Mean,Ele
SkipRateFirstPass,Pythia 6.9B Mean,diff
SkipRateFirstPass,GPT-2 117M Mean,Adv
SkipRateFirstPass,GPT-2 117M Mean,Ele
SkipRateFirstPass,GPT-2 117M Mean,diff
SkipRateFirstPass,GPT-2 345M Mean,Adv
SkipRateFirstPass,GPT-2 345M Mean,Ele
SkipRateFirstPass,GPT-2 345M Mean,diff
SkipRateFirstPass,GPT-2 774M Mean,Adv
SkipRateFirstPass,GPT-2 774M Mean,Ele
SkipRateFirstPass,GPT-2 774M Mean,diff
SkipRateFirstPass,GPT-2 1558M Mean,Adv
SkipRateFirstPass,GPT-2 1558M Mean,Ele
SkipRateFirstPass,GPT-2 1558M Mean,diff
SkipRateFirstPass,GPT-J 6B Mean,Adv
SkipRateFirstPass,GPT-J 6B Mean,Ele
SkipRateFirstPass,GPT-J 6B Mean,diff
SkipRateFirstPass,GPT-Neo 125M Mean,Adv
SkipRateFirstPass,GPT-Neo 125M Mean,Ele
SkipRateFirstPass,GPT-Neo 125M Mean,diff
SkipRateFirstPass,GPT-Neo 1.3B Mean,Adv
SkipRateFirstPass,GPT-Neo 1.3B Mean,Ele
SkipRateFirstPass,GPT-Neo 1.3B Mean,diff
SkipRateFirstPass,GPT-Neo 2.7B Mean,Adv
SkipRateFirstPass,GPT-Neo 2.7B Mean,Ele
SkipRateFirstPass,GPT-Neo 2.7B Mean,diff
SkipRateFirstPass,Llama-2 7B Mean,Adv
SkipRateFirstPass,Llama-2 7B Mean,Ele
SkipRateFirstPass,Llama-2 7B Mean,diff
SkipRateFirstPass,Llama-2 13B Mean,Adv
SkipRateFirstPass,Llama-2 13B Mean,Ele
SkipRateFirstPass,Llama-2 13B Mean,diff
SkipRateFirstPass,OPT 350M Mean,Adv
SkipRateFirstPass,OPT 350M Mean,Ele
SkipRateFirstPass,OPT 350M Mean,diff
SkipRateFirstPass,OPT 1.3B Mean,Adv
SkipRateFirstPass,OPT 1.3B Mean,Ele
SkipRateFirstPass,OPT 1.3B Mean,diff
SkipRateFirstPass,OPT 2.7B Mean,Adv
SkipRateFirstPass,OPT 2.7B Mean,Ele
SkipRateFirstPass,OPT 2.7B Mean,diff
SkipRateFirstPass,OPT 6.7B Mean,Adv
SkipRateFirstPass,OPT 6.7B Mean,Ele
SkipRateFirstPass,OPT 6.7B Mean,diff
SkipRateFirstPass,Mistral-v0.1 7B Mean,Adv
SkipRateFirstPass,Mistral-v0.1 7B Mean,Ele
SkipRateFirstPass,Mistral-v0.1 7B Mean,diff
SkipRateFirstPass,Mistral-v0.3 7B Mean,Adv
SkipRateFirstPass,Mistral-v0.3 7B Mean,Ele
SkipRateFirstPass,Mistral-v0.3 7B Mean,diff
SkipRateFirstPass,Gemma 7B Mean,Adv
SkipRateFirstPass,Gemma 7B Mean,Ele
SkipRateFirstPass,Gemma 7B Mean,diff
SkipRateFirstPass,Gemma-2 9B Mean,Adv
SkipRateFirstPass,Gemma-2 9B Mean,Ele
SkipRateFirstPass,Gemma-2 9B Mean,diff
SkipRateFirstPass,Recurrent-Gemma 9B Mean,Adv
SkipRateFirstPass,Recurrent-Gemma 9B Mean,Ele
SkipRateFirstPass,Recurrent-Gemma 9B Mean,diff
SkipRateFirstPass,RWKV-4 169M Mean,Adv
SkipRateFirstPass,RWKV-4 169M Mean,Ele
SkipRateFirstPass,RWKV-4 169M Mean,diff
SkipRateFirstPass,RWKV-4 430M Mean,Adv
SkipRateFirstPass,RWKV-4 430M Mean,Ele
SkipRateFirstPass,RWKV-4 430M Mean,diff
SkipRateFirstPass,Mamba 370M Mean,Adv
SkipRateFirstPass,Mamba 370M Mean,Ele
SkipRateFirstPass,Mamba 370M Mean,diff
SkipRateFirstPass,Mamba 790M Mean,Adv
SkipRateFirstPass,Mamba 790M Mean,Ele
SkipRateFirstPass,Mamba 790M Mean,diff
SkipRateFirstPass,Mamba 1.4B Mean,Adv
SkipRateFirstPass,Mamba 1.4B Mean,Ele
SkipRateFirstPass,Mamba 1.4B Mean,diff
SkipRateFirstPass,Mamba 2.8B Mean,Adv
SkipRateFirstPass,Mamba 2.8B Mean,Ele
SkipRateFirstPass,Mamba 2.8B Mean,diff
RegRateFirstPass,flesch_reading_ease,Adv
RegRateFirstPass,flesch_reading_ease,Ele
RegRateFirstPass,flesch_reading_ease,diff
RegRateFirstPass,dale_chall_score,Adv
RegRateFirstPass,dale_chall_score,Ele
RegRateFirstPass,dale_chall_score,diff
RegRateFirstPass,gunning_fog_index,Adv
RegRateFirstPass,gunning_fog_index,Ele
RegRateFirstPass,gunning_fog_index,diff
RegRateFirstPass,ARI,Adv
RegRateFirstPass,ARI,Ele
RegRateFirstPass,ARI,diff
RegRateFirstPass,smog_index,Adv
RegRateFirstPass,smog_index,Ele
RegRateFirstPass,smog_index,diff
RegRateFirstPass,coleman_liau_index,Adv
RegRateFirstPass,coleman_liau_index,Ele
RegRateFirstPass,coleman_liau_index,diff
RegRateFirstPass,flesch_kincaid_grade_score,Adv
RegRateFirstPass,flesch_kincaid_grade_score,Ele
RegRateFirstPass,flesch_kincaid_grade_score,diff
RegRateFirstPass,CML2RI,Adv
RegRateFirstPass,CML2RI,Ele
RegRateFirstPass,CML2RI,diff
RegRateFirstPass,CAREC,Adv
RegRateFirstPass,CAREC,Ele
RegRateFirstPass,CAREC,diff
RegRateFirstPass,CARES,Adv
RegRateFirstPass,CARES,Ele
RegRateFirstPass,CARES,diff
RegRateFirstPass,SBERT,Adv
RegRateFirstPass,SBERT,Ele
RegRateFirstPass,SBERT,diff
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Ele
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,diff
RegRateFirstPass,gpt-4o_clear_prompt,Adv
RegRateFirstPass,gpt-4o_clear_prompt,Ele
RegRateFirstPass,gpt-4o_clear_prompt,diff
RegRateFirstPass,gpt-5_clear_prompt,Adv
RegRateFirstPass,gpt-5_clear_prompt,Ele
RegRateFirstPass,gpt-5_clear_prompt,diff
RegRateFirstPass,gemini-2.0-flash_clear_prompt,Adv
RegRateFirstPass,gemini-2.0-flash_clear_prompt,Ele
RegRateFirstPass,gemini-2.0-flash_clear_prompt,diff
RegRateFirstPass,gemini-2.5-pro_clear_prompt,Adv
RegRateFirstPass,gemini-2.5-pro_clear_prompt,Ele
RegRateFirstPass,gemini-2.5-pro_clear_prompt,diff
RegRateFirstPass,claude-sonnet-4-0_clear_prompt,Adv
RegRateFirstPass,claude-sonnet-4-0_clear_prompt,Ele
RegRateFirstPass,claude-sonnet-4-0_clear_prompt,diff
RegRateFirstPass,text_evaluator,Adv
RegRateFirstPass,text_evaluator,Ele
RegRateFirstPass,text_evaluator,diff
RegRateFirstPass,lexile,Adv
RegRateFirstPass,lexile,Ele
RegRateFirstPass,lexile,diff
RegRateFirstPass,PLL_bert-base-uncased,Adv
RegRateFirstPass,PLL_bert-base-uncased,Ele
RegRateFirstPass,PLL_bert-base-uncased,diff
RegRateFirstPass,cpidr_density,Adv
RegRateFirstPass,cpidr_density,Ele
RegRateFirstPass,cpidr_density,diff
RegRateFirstPass,avg_integration_cost,Adv
RegRateFirstPass,avg_integration_cost,Ele
RegRateFirstPass,avg_integration_cost,diff
RegRateFirstPass,avg_embedding_depth,Adv
RegRateFirstPass,avg_embedding_depth,Ele
RegRateFirstPass,avg_embedding_depth,diff
RegRateFirstPass,mean_entropy_pythia,Adv
RegRateFirstPass,mean_entropy_pythia,Ele
RegRateFirstPass,mean_entropy_pythia,diff
RegRateFirstPass,word_length,Adv
RegRateFirstPass,word_length,Ele
RegRateFirstPass,word_length,diff
RegRateFirstPass,wordFreq_frequency,Adv
RegRateFirstPass,wordFreq_frequency,Ele
RegRateFirstPass,wordFreq_frequency,diff
RegRateFirstPass,depid_density,Adv
RegRateFirstPass,depid_density,Ele
RegRateFirstPass,depid_density,diff
RegRateFirstPass,max_embedding_depth,Adv
RegRateFirstPass,max_embedding_depth,Ele
RegRateFirstPass,max_embedding_depth,diff
RegRateFirstPass,max_integration_cost,Adv
RegRateFirstPass,max_integration_cost,Ele
RegRateFirstPass,max_integration_cost,diff
RegRateFirstPass,total_integration_cost,Adv
RegRateFirstPass,total_integration_cost,Ele
RegRateFirstPass,total_integration_cost,diff
RegRateFirstPass,CAREC_M,Adv
RegRateFirstPass,CAREC_M,Ele
RegRateFirstPass,CAREC_M,diff
RegRateFirstPass,mean_entropy_gpt2,Adv
RegRateFirstPass,mean_entropy_gpt2,Ele
RegRateFirstPass,mean_entropy_gpt2,diff
RegRateFirstPass,PLL_bert-large-uncased,Adv
RegRateFirstPass,PLL_bert-large-uncased,Ele
RegRateFirstPass,PLL_bert-large-uncased,diff
RegRateFirstPass,PLL_roberta-base,Adv
RegRateFirstPass,PLL_roberta-base,Ele
RegRateFirstPass,PLL_roberta-base,diff
RegRateFirstPass,PLL_roberta-large,Adv
RegRateFirstPass,PLL_roberta-large,Ele
RegRateFirstPass,PLL_roberta-large,diff
RegRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Adv
RegRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Ele
RegRateFirstPass,llama-3.3-70b-versatile_simple_prompt,diff
RegRateFirstPass,gpt-4o_simple_prompt,Adv
RegRateFirstPass,gpt-4o_simple_prompt,Ele
RegRateFirstPass,gpt-4o_simple_prompt,diff
RegRateFirstPass,gpt-5_simple_prompt,Adv
RegRateFirstPass,gpt-5_simple_prompt,Ele
RegRateFirstPass,gpt-5_simple_prompt,diff
RegRateFirstPass,gemini-2.0-flash_simple_prompt,Adv
RegRateFirstPass,gemini-2.0-flash_simple_prompt,Ele
RegRateFirstPass,gemini-2.0-flash_simple_prompt,diff
RegRateFirstPass,gemini-2.5-pro_simple_prompt,Adv
RegRateFirstPass,gemini-2.5-pro_simple_prompt,Ele
RegRateFirstPass,gemini-2.5-pro_simple_prompt,diff
RegRateFirstPass,claude-sonnet-4-0_simple_prompt,Adv
RegRateFirstPass,claude-sonnet-4-0_simple_prompt,Ele
RegRateFirstPass,claude-sonnet-4-0_simple_prompt,diff
RegRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Adv
RegRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Ele
RegRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,diff
RegRateFirstPass,gpt-4o_clear_specific_prompt,Adv
RegRateFirstPass,gpt-4o_clear_specific_prompt,Ele
RegRateFirstPass,gpt-4o_clear_specific_prompt,diff
RegRateFirstPass,gpt-5_clear_specific_prompt,Adv
RegRateFirstPass,gpt-5_clear_specific_prompt,Ele
RegRateFirstPass,gpt-5_clear_specific_prompt,diff
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Ele
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,diff
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Ele
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,diff
RegRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Adv
RegRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Ele
RegRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,diff
RegRateFirstPass,Pythia 70M Mean,Adv
RegRateFirstPass,Pythia 70M Mean,Ele
RegRateFirstPass,Pythia 70M Mean,diff
RegRateFirstPass,Pythia 160M Mean,Adv
RegRateFirstPass,Pythia 160M Mean,Ele
RegRateFirstPass,Pythia 160M Mean,diff
RegRateFirstPass,Pythia 410M Mean,Adv
RegRateFirstPass,Pythia 410M Mean,Ele
RegRateFirstPass,Pythia 410M Mean,diff
RegRateFirstPass,Pythia 1B Mean,Adv
RegRateFirstPass,Pythia 1B Mean,Ele
RegRateFirstPass,Pythia 1B Mean,diff
RegRateFirstPass,Pythia 1.4B Mean,Adv
RegRateFirstPass,Pythia 1.4B Mean,Ele
RegRateFirstPass,Pythia 1.4B Mean,diff
RegRateFirstPass,Pythia 2.8B Mean,Adv
RegRateFirstPass,Pythia 2.8B Mean,Ele
RegRateFirstPass,Pythia 2.8B Mean,diff
RegRateFirstPass,Pythia 6.9B Mean,Adv
RegRateFirstPass,Pythia 6.9B Mean,Ele
RegRateFirstPass,Pythia 6.9B Mean,diff
RegRateFirstPass,GPT-2 117M Mean,Adv
RegRateFirstPass,GPT-2 117M Mean,Ele
RegRateFirstPass,GPT-2 117M Mean,diff
RegRateFirstPass,GPT-2 345M Mean,Adv
RegRateFirstPass,GPT-2 345M Mean,Ele
RegRateFirstPass,GPT-2 345M Mean,diff
RegRateFirstPass,GPT-2 774M Mean,Adv
RegRateFirstPass,GPT-2 774M Mean,Ele
RegRateFirstPass,GPT-2 774M Mean,diff
RegRateFirstPass,GPT-2 1558M Mean,Adv
RegRateFirstPass,GPT-2 1558M Mean,Ele
RegRateFirstPass,GPT-2 1558M Mean,diff
RegRateFirstPass,GPT-J 6B Mean,Adv
RegRateFirstPass,GPT-J 6B Mean,Ele
RegRateFirstPass,GPT-J 6B Mean,diff
RegRateFirstPass,GPT-Neo 125M Mean,Adv
RegRateFirstPass,GPT-Neo 125M Mean,Ele
RegRateFirstPass,GPT-Neo 125M Mean,diff
RegRateFirstPass,GPT-Neo 1.3B Mean,Adv
RegRateFirstPass,GPT-Neo 1.3B Mean,Ele
RegRateFirstPass,GPT-Neo 1.3B Mean,diff
RegRateFirstPass,GPT-Neo 2.7B Mean,Adv
RegRateFirstPass,GPT-Neo 2.7B Mean,Ele
RegRateFirstPass,GPT-Neo 2.7B Mean,diff
RegRateFirstPass,Llama-2 7B Mean,Adv
RegRateFirstPass,Llama-2 7B Mean,Ele
RegRateFirstPass,Llama-2 7B Mean,diff
RegRateFirstPass,Llama-2 13B Mean,Adv
RegRateFirstPass,Llama-2 13B Mean,Ele
RegRateFirstPass,Llama-2 13B Mean,diff
RegRateFirstPass,OPT 350M Mean,Adv
RegRateFirstPass,OPT 350M Mean,Ele
RegRateFirstPass,OPT 350M Mean,diff
RegRateFirstPass,OPT 1.3B Mean,Adv
RegRateFirstPass,OPT 1.3B Mean,Ele
RegRateFirstPass,OPT 1.3B Mean,diff
RegRateFirstPass,OPT 2.7B Mean,Adv
