text_id,align_idx,level,reading_regime,Sen_RT,Sen_TF,Sen_Sacc_RT,n_words,Sen_RT_per_word,Sen_TF_per_word,Sen_Sacc_RT_per_word,words_per_sec_based_Sen_RT,words_per_sec_based_Sen_TF,words_per_sec_based_Sen_Sacc_RT
1_10_5,16,Adv,Gathering0,17319.70438433278,14506.089168751208,2813.6152155815735,31,558.7001414300897,467.938360282297,90.76178114779269,1.7898688864483316,2.137033602880349,11.017853410915789
1_10_5,16,Ele,Gathering0,11577.647951605533,9674.903547437652,1902.7444041678802,24,482.4019979835639,403.1209811432355,79.28101684032835,2.0729599051827963,2.4806448852253697,12.613359917090822
1_10_5,17,Adv,Gathering0,23987.407983922632,20015.71608519651,3971.6918987261233,52,461.29630738312756,384.91761702300977,76.37869036011776,2.167804042639896,2.59795851313353,13.092657065538853
1_10_5,17,Ele,Gathering0,10186.709749954372,8434.91988021701,1751.7898697373626,26,391.79652884439895,324.41999539296194,67.37653345143703,2.5523452261036943,3.0824240620209755,14.841962754298867
1_10_6,18,Adv,Gathering0,13659.01194798843,11416.9612787438,2242.0506692446306,28,487.82185528530107,407.74861709799285,80.07323818730823,2.0499286556465437,2.45249145691075,12.488566999885636
1_10_6,18,Ele,Gathering0,10536.251747037371,8231.928959992836,2304.322787044536,20,526.8125873518686,411.5964479996418,115.2161393522268,1.8982082509203226,2.429564212373549,8.679339592718899
1_10_6,19,Adv,Gathering0,14879.936751297731,12457.342795775341,2422.5939555223913,31,479.99795971928165,401.84976760565615,78.14819211362553,2.083342188756036,2.4884921694948483,12.796201331772652
1_10_6,19,Ele,Gathering0,15246.499048044838,12900.506025495719,2345.993022549118,33,462.0151226680254,390.92442501502177,71.09069765300357,2.1644313160687085,2.5580391912364484,14.066538000246366
1_10_6,20,Adv,Gathering0,8876.033883790293,7565.845660104878,1310.188223685414,19,467.1596780942259,398.20240316341466,68.95727493081127,2.140595703977475,2.5112856980665157,14.501733152932111
1_10_6,20,Ele,Gathering0,8571.599874024905,7175.141970140935,1396.4579038839695,18,476.19999300138363,398.61899834116304,77.58099466022053,2.0999580317026476,2.5086611630691458,12.88975482177915
1_10_6,21,Adv,Gathering0,6694.3159550365435,5592.298145257218,1102.0178097793255,15,446.2877303357696,372.8198763504812,73.46785398528837,2.2407069072852144,2.6822604250314117,13.611395266836649
1_10_6,22,Adv,Gathering0,7599.284576343377,6318.21546634426,1281.0691099991172,19,399.96234612333564,332.5376561233821,67.42468999995354,2.5002353588845883,3.007178229550545,14.831362220585502
1_10_6,22,Ele,Gathering0,6888.043336093162,5863.443235686066,1024.600100407096,19,362.52859663648223,308.60227556242455,53.92632107405769,2.7584030867576734,3.240416805668429,18.54382016208166
1_10_6,23,Adv,Gathering0,7002.118969490686,5736.511747125776,1265.6072223649094,16,437.6324355931679,358.531984195361,79.10045139780684,2.285022586693324,2.7891514399873136,12.64215288697741
1_10_7,24,Adv,Gathering0,14851.21380711904,12368.068363645147,2483.145443473893,35,424.3203944891154,353.3733818184328,70.94701267068265,2.3567097245090154,2.829867928518202,14.095026166101405
1_10_7,24,Ele,Gathering0,6000.009266363965,5170.018644007035,829.990622356931,12,500.0007721969971,430.8348870005862,69.16588519641091,1.999996911216782,2.321074801908136,14.457994677004306
1_10_7,25,Adv,Gathering0,16912.96651796527,14083.198343322361,2829.7681746429084,37,457.10720318825054,380.6269822519557,76.48022093629483,2.187670623051131,2.6272441172813408,13.07527603552509
1_10_7,25,Ele,Gathering0,14839.619828383367,12329.632647630493,2509.987180752875,32,463.73811963698023,385.3010202384529,78.43709939852734,2.156389474263647,2.595373350896205,12.749069096998953
1_10_7,26,Adv,Gathering0,7686.3886585176415,6422.713200410837,1263.6754581068049,20,384.3194329258821,321.1356600205419,63.18377290534024,2.602002174042693,3.113948790165607,15.826848477348221
1_10_7,26,Ele,Gathering0,8477.99281598357,7181.197895925758,1296.794920057813,20,423.89964079917854,359.0598947962879,64.83974600289065,2.3590489440252855,2.785050668405472,15.422639070107069
1_10_7,27,Adv,Gathering0,14899.752680092386,12298.723255413295,2601.029424679091,43,346.50587628121826,286.01681989333247,60.48905638788583,2.885953943212256,3.4962978763729406,16.531916014485397
1_10_7,27,Ele,Gathering0,15660.978334545807,13012.00447295321,2648.973861592598,40,391.5244583636452,325.3001118238302,66.22434653981495,2.5541188516790103,3.0740844028407857,15.10018674776635
1_1_1,28,Adv,Gathering0,13237.279263131128,11204.1665884492,2033.112674681927,28,472.75997368325454,400.14880673032854,72.61116695292597,2.1152382935658425,2.4990703037980766,13.77198634816464
1_1_1,28,Ele,Gathering0,10508.78989352563,9043.603633335277,1465.1862601903542,24,437.86624556356793,376.81681805563653,61.049427507931426,2.2838024399732437,2.653809363286835,16.380169983904956
1_1_1,29,Adv,Gathering0,9960.682363247271,8325.265267757692,1635.4170954895799,25,398.42729452989084,333.0106107103077,65.4166838195832,2.5098682086525024,3.0029073183794712,15.286620195514086
1_1_1,29,Ele,Gathering0,7842.7471058286565,6637.419759280377,1205.3273465482794,21,373.4641478966027,316.06760758477986,57.396540311822825,2.677633196204044,3.163880056047081,17.422652908471818
1_1_1,30,Adv,Gathering0,12537.556286398785,10393.389210585638,2144.167075813148,25,501.5022514559514,415.7355684234255,85.76668303252592,1.9940089941706538,2.405375137355346,11.659539166517174
