text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
2_4_5,Adv,0.23191129486938544,0.23274002157497303,103,11124
2_4_5,Ele,0.20277101666354616,0.21863799283154123,105,9765
2_4_6,Adv,0.25322014051522246,0.2601072308361107,103,6901
2_4_6,Ele,0.2307874762808349,0.2636904761904762,105,8400
2_4_7,Adv,0.2621229795034161,0.26186335403726707,105,12075
2_4_7,Ele,0.2354140127388535,0.24556002841581814,103,8446
2_5_1,Adv,0.23938529784537388,0.2084824090638044,104,13416
2_5_1,Ele,0.2230754823000562,0.22068302068302068,105,10395
2_5_2,Adv,0.24421280628130498,0.2203072085147557,104,16536
2_5_2,Ele,0.23127674750356633,0.22102102102102103,105,11655
2_5_3,Adv,0.2197026958931721,0.2388888888888889,105,7560
2_5_3,Ele,0.22656027358221714,0.23010149572649571,104,7488
2_5_4,Adv,0.26826806620912397,0.28436785986290936,104,10504
2_5_4,Ele,0.24012291483757683,0.2861788617886179,105,8610
2_5_5,Adv,0.2492287917737789,0.26258503401360545,105,15435
2_5_5,Ele,0.20798584786454385,0.19181459566074952,104,8112
2_6_1,Adv,0.24284997491219268,0.21518300248138958,104,12896
2_6_1,Ele,0.2500810372771475,0.2570621468926554,105,12390
2_6_2,Adv,0.24479057040623026,0.25052100471646377,105,9117
2_6_2,Ele,0.23134328358208955,0.1985042735042735,104,9360
2_6_3,Adv,0.2826809925812228,0.2804284323271665,104,8216
2_6_3,Ele,0.2764272056815078,0.2891774891774892,105,6930
2_6_4,Adv,0.25771812080536916,0.28450704225352114,105,14910
2_6_4,Ele,0.26916397916149837,0.27861990950226245,104,8840
2_7_1,Adv,0.24645583424209377,0.27538726333907054,105,8715
2_7_1,Ele,0.24064319378985308,0.23169125395152793,104,7592
2_7_2,Adv,0.23861977438619775,0.20485527544351073,105,16065
2_7_2,Ele,0.2460788469690547,0.21451229183187945,104,10088
2_7_3,Adv,0.23255813953488372,0.23215701823949247,104,10088
2_7_3,Ele,0.22487046632124352,0.27205513784461155,105,7980
2_7_4,Adv,0.2419788492561391,0.18663303909205547,104,12688
2_7_4,Ele,0.2298937784522003,0.19937106918238995,105,11130
2_7_5,Adv,0.26857218124341414,0.2714285714285714,105,16170
2_7_5,Ele,0.2842935528120713,0.2727539635936583,104,13624
2_7_6,Adv,0.23489235337787676,0.1732068607068607,104,15392
2_7_6,Ele,0.22884615384615384,0.19365079365079366,105,9765
2_8_1,Adv,0.23253275109170304,0.22170017482517482,104,9152
2_8_1,Ele,0.20847698235651999,0.21280788177339902,105,9135
2_8_2,Adv,0.25313465382518624,0.22049071618037136,104,12064
2_8_2,Ele,0.23095077545515846,0.2073856688676938,105,12267
2_8_3,Adv,0.2611840852845993,0.25126050420168067,105,10710
2_8_3,Ele,0.25005324813631524,0.22778846153846155,104,10400
2_8_4,Adv,0.26521515515172295,0.3310344827586207,105,12180
2_8_4,Ele,0.25,0.2954653371320038,104,8424
2_8_5,Adv,0.27890659260342054,0.28227081138040044,104,15184
2_8_5,Ele,0.28054474708171206,0.32063492063492066,105,10395
2_8_6,Adv,0.2106631989596879,0.20906026962727994,104,10088
2_8_6,Ele,0.2290427257977285,0.22435374149659865,105,7350
2_9_1,Adv,0.24568170384034882,0.2913719943422914,105,10605
2_9_1,Ele,0.2337128990106403,0.27052514792899407,104,10816
