text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_7_1,193,Adv,0.5483870967741935,0.4342105263157895,114,456
1_7_1,193,Ele,0.4107883817427386,0.3362573099415205,114,342
1_7_2,194,Adv,0.2205422314911366,0.2050125313283208,114,3990
1_7_2,194,Ele,0.1927346115035318,0.17419655333022824,113,4294
1_7_2,195,Adv,0.22551662174303683,0.17391304347826086,114,2622
1_7_2,195,Ele,0.24931255728689275,0.21017699115044247,113,2260
1_7_2,196,Adv,0.23825503355704697,0.24171539961013644,114,3078
1_7_2,196,Ele,0.26053639846743293,0.2488495575221239,113,2825
1_7_2,197,Adv,0.26723470178156467,0.20209176788124156,114,2964
1_7_2,197,Ele,0.30623520126282555,0.26831858407079645,113,2825
1_7_2,198,Adv,0.2803819444444444,0.2135774218154081,114,2622
1_7_2,198,Ele,0.31583552055993,0.22847948511665325,113,2486
1_7_3,199,Adv,0.2550043516100957,0.24415204678362573,114,2052
1_7_3,199,Ele,0.15532118887823587,0.12280701754385964,114,1938
1_7_3,200,Adv,0.1643598615916955,0.14274322169059012,114,1254
1_7_3,200,Ele,0.2524271844660194,0.18201754385964913,114,912
1_7_3,201,Adv,0.31552587646076796,0.28157894736842104,114,1140
1_7_3,201,Ele,0.3411764705882353,0.28596491228070176,114,1140
1_7_3,202,Adv,0.2425112843660238,0.22507488232777065,114,4674
1_7_3,202,Ele,0.2801075268817204,0.223565670934092,114,4218
1_7_3,203,Adv,0.29753265602322204,0.23751686909581646,114,1482
1_7_3,203,Ele,0.2179732313575526,0.156140350877193,114,1140
1_7_3,204,Adv,0.2717528373266078,0.2484436898698359,114,3534
1_7_3,204,Ele,0.29785604900459417,0.25859649122807016,114,2850
1_7_3,205,Adv,0.33174603174603173,0.364766081871345,114,2736
1_7_3,205,Ele,0.3823146944083225,0.3583959899749373,114,1596
1_7_4,206,Adv,0.1785983421250942,0.15679824561403508,114,2736
1_7_4,206,Ele,0.15524360033030554,0.13868003341687551,114,2394
1_7_4,207,Adv,0.3076923076923077,0.29714912280701755,114,912
1_7_4,208,Adv,0.2927400468384075,0.24512670565302144,114,2052
1_7_4,208,Ele,0.28469387755102044,0.2519493177387914,114,2052
1_7_4,209,Adv,0.3149522799575822,0.23333333333333334,114,2280
